фавн	копыта	0.7
понимание	психология	0.7
исследование	диссертация	0.7
госпожа	бдсм	0.7
актёр	герой	0.7
морозилка	камера	0.7
дудочка	кувшинчик	0.7
моська	басня	0.7
бактерия	биология	0.7
хорей	анапест	0.7
тапок	обувь	0.7
намерение	желание	0.7
город	стена	0.7
постановление	приказ	0.7
кварц	лампа	0.7
фуражка	головной убор	0.7
диверсант	шпион	0.7
выживание	остров	0.7
древко	копьё	0.7
масло	завтрак	0.7
кола	орех	0.7
автомобиль	папа	0.7
па	папа	0.7
бордель	шлюхи	0.7
спас	мёд	0.7
мануал	руководство	0.7
гужевой	лошадь	0.7
запах	собака	0.7
лыжи	колея	0.7
пенал	линейка	0.7
лодка	селёдка	0.7
ссср	сша	0.7
девятка	пиво	0.7
филолог	учёный	0.7
озон	магазин	0.7
период	месячные	0.7
асфальт	разметка	0.7
щи	сметана	0.7
олово	ложка	0.7
комната	отдых	0.7
лето	день рождения	0.7
угри	подросток	0.7
братья гримм	братья	0.7
дилетант	новичок	0.7
подача	пас	0.7
период	отрезок	0.7
лисица	волк	0.7
скачки	гонки	0.7
ватман	картон	0.7
косточка	скелет	0.7
стихотворение	поэма	0.7
степь	круг	0.7
солдатики	олово	0.7
расправа	месть	0.7
клюка	бабка	0.7
отвёртка	крест	0.7
жестокость	агрессия	0.7
подголовник	подушка	0.7
мать	зов	0.7
пошлина	дань	0.7
ковка	горн	0.7
памперсы	младенец	0.7
сталь	печь	0.7
яблоня	цветы	0.7
окончание	стоп	0.7
отчётность	квартал	0.7
отец	мужик	0.7
средство	инструмент	0.7
монах	капюшон	0.7
помысел	идея	0.7
абонемент	бассейн	0.7
достоверность	факт	0.7
крести	пики	0.7
события	праздник	0.7
метр	эталон	0.7
поклон	реверанс	0.7
фотоаппарат	зеркало	0.7
кокон	нить	0.7
путь	колея	0.7
армянин	национальность	0.7
вендетта	мафия	0.7
путёвка	санаторий	0.7
купорос	химия	0.7
сценарий	театр	0.7
баталии	война	0.7
английский язык	англия	0.7
ритм	скорость	0.7
рингтон	телефон	0.7
сопрано	опера	0.7
подъём	верх	0.7
клюка	трость	0.7
ёж	молоко	0.7
наковальня	подкова	0.7
повер поинт	презентация	0.7
хабрахабр	сайт	0.7
электронный документ	файл	0.7
колпак	шапка	0.7
деталь	запчасть	0.7
воздух	необходимость	0.7
японец	суши	0.7
хмель	пьянка	0.7
пацаны	гопники	0.7
неопределённость	замешательство	0.7
мультик	винни-пух	0.7
калория	жир	0.7
майор	полковник	0.7
дождь	ручей	0.7
вертикаль	высоцкий	0.7
струна	нота	0.7
наглость	хам	0.7
качалка	гантель	0.7
старуха изергиль	максим горький	0.7
изумрудный город	сказка	0.7
антарктида	материк	0.7
антилопа	рога	0.7
двойня	роды	0.7
вспышка	птичка	0.7
орган	ткань	0.7
жажда	верблюд	0.7
горностай	мех	0.7
соска	девушка	0.7
гарь	угар	0.7
портной	костюм	0.7
жест	жесть	0.7
гениталии	хуй	0.7
платочек	сопли	0.7
телёнок	золото	0.7
автор	права	0.7
грядка	семена	0.7
плоды	яблоки	0.7
подмётка	годность	0.7
потомок	наследник	0.7
гонг	гонконг	0.7
вонь	рвота	0.7
кино	кресло	0.7
мягкая мебель	диван	0.7
щербет	восток	0.7
вектор	скаляр	0.7
педали	тормоз	0.7
рюмка	хрусталь	0.7
телятина	телёнок	0.7
хедшот	выстрел	0.7
гарнитур	мебель	0.7
обновление	виндоус	0.7
серп	яйца	0.7
автовокзал	автобус	0.7
господин	царь	0.7
шансон	франция	0.7
удача	рыбалка	0.7
лунка	мормышка	0.7
килька	томат	0.7
самец	животное	0.7
нос	прыщ	0.7
горючее	смазка	0.7
подушка	лягушка	0.7
помощь	скорость	0.7
унитаз	уборная	0.7
гость	друг	0.7
коннект	интернет	0.7
соната	бетховен	0.7
урина	терапия	0.7
селение	поселение	0.7
чин	статус	0.7
подковы	удача	0.7
арахис	слон	0.7
лягушки	жаба	0.7
брасс	бассейн	0.7
колосс	пшеница	0.7
щупальца	тентакли	0.7
провода	проводник	0.7
рукав	одежда	0.7
кресло	чресла	0.7
шифер	труба	0.7
ноготки	лак	0.7
беломорканал	сигареты	0.7
атомоход	корабль	0.7
трюмо	зеркало	0.7
спираль	матка	0.7
диван	кушетка	0.7
ушиб	отёк	0.7
сиськи	фото	0.7
плинтус	похороны	0.7
парламент	собрание	0.7
диктор	радио	0.7
вождь	перья	0.7
вицин	кино	0.7
напряжение	розетка	0.7
заземление	провод	0.7
мануал	инструкция	0.7
дебаты	политика	0.7
шампанское	похмелье	0.7
рыцари	турнир	0.7
геноцид	холокост	0.7
сухость	рот	0.7
шерсть	жопа	0.7
изнанка	выворот	0.7
парта	рисунок	0.7
сиськи	красота	0.7
власть	жестокость	0.7
чуткость	отзывчивость	0.7
прицел	выстрел	0.7
летучий голландец	призрак	0.7
мушкет	мушкетёр	0.7
индекс	цифры	0.7
обезболивание	наркоз	0.7
адреналин	сердце	0.7
таинственность	скрытность	0.7
туалет	дырка	0.7
бальзамирование	ленин	0.7
воля	кабель	0.7
комедия	положение	0.7
бурундук	грызун	0.7
журнал	реклама	0.7
щит	средневековье	0.7
масон	пирамида	0.7
книга	переплетение	0.7
рабство	оковы	0.7
леопольд	мыши	0.7
трясина	опасность	0.7
чугун	котелок	0.7
таблица умножения	школа	0.7
сосны	иголки	0.7
сочинение	оценка	0.7
таблетки	блистер	0.7
нефть	кровь	0.7
байдарки	каноэ	0.7
путёвка	жизнь	0.7
смущение	краска	0.7
повторение	мать	0.7
лось	остров	0.7
гибель	конец	0.7
бяка	кака	0.7
полоски	клетка	0.7
кочегар	плотник	0.7
сбережения	сбербанк	0.7
удар	борьба	0.7
здоровье	образ жизни	0.7
куколка	барби	0.7
потёмки	потёмкин	0.7
бренд	бред	0.7
заяц	страх	0.7
узник	совесть	0.7
садик	цветы	0.7
айтюнс	айфон	0.7
багажник	колесо	0.7
зек	нары	0.7
кортик	моряк	0.7
матрас	вата	0.7
венера	руки	0.7
перевязка	медсестра	0.7
цветение	опыление	0.7
штрих-код	сканер	0.7
бешенство	матка	0.7
эмаль	десна	0.7
воры	кража	0.7
гвоздик	молоток	0.7
тепло	дождь	0.7
учение	бой	0.7
птица	лес	0.7
мафия	город	0.7
сцена	роль	0.7
звонок	театр	0.7
авитаминоз	болезнь	0.7
зенит	санкт-петербург	0.7
труженик	работа	0.7
овцы	баран	0.7
срок	зона	0.7
перекур	отдых	0.7
боль	зуд	0.7
анус	сфинктер	0.7
скалы	скалолаз	0.7
лукоморье	луркоморье	0.7
выходные	сон	0.7
параллель	глобус	0.7
нота	знак	0.7
наволочь	сволочь	0.7
автомобиль	средство	0.7
эстетика	прекрасное	0.7
цейлон	остров	0.7
расследование	поиск	0.7
звон	стук	0.7
тарантино	криминальное чтиво	0.7
арап	пётр	0.7
семейники	шорты	0.7
алгоритм	ритм	0.7
дтп	страховка	0.7
достояние	республика	0.7
мзда	налог	0.7
глажка	кот	0.7
заминка	пауза	0.7
закономерность	следствие	0.7
сахарок	чай	0.7
рамки	фотография	0.7
плита	обед	0.7
архипелаг	солженицын	0.7
скука	сплин	0.7
спрей	нос	0.7
дед	ружьё	0.7
голубь	зерно	0.7
соблазн	яблоко	0.7
глянец	фотография	0.7
талант	успех	0.7
громкоговоритель	матюгальник	0.7
эмо	плакса	0.7
повесть	жанр	0.7
дверь	дуб	0.7
услуга	медведь	0.7
специалист	дока	0.7
шорты	колени	0.7
рибок	пума	0.7
болезнь	прививка	0.7
основание	база	0.7
тушканчик	грызун	0.7
труженик	стахановец	0.7
чехов	врач	0.7
животное	мужчина	0.7
позитрон	атом	0.7
мост	протез	0.7
сос	насос	0.7
чрезвычайная ситуация	мчс	0.7
иванушка	козёл	0.7
кобылица	корова	0.7
культура	литература	0.7
чудо	неожиданность	0.7
яблоня	цвет	0.7
фундамент	цоколь	0.7
когти	тигр	0.7
автономность	независимость	0.7
пират	карибы	0.7
выписка	больница	0.7
закалка	скакалка	0.7
попа	тело	0.7
краткость	сестра	0.7
писька	попка	0.7
шалун	ребёнок	0.7
пень	пирожок	0.7
осадки	ливень	0.7
однонаправленность	вектор	0.7
клюка	клюква	0.7
знаки	препинание	0.7
эриксон	сони	0.7
серп	урожай	0.7
опции	функции	0.7
грохот	канонада	0.7
зов	вечность	0.7
кредит	обман	0.7
обольщение	секс	0.7
хранитель	очаг	0.7
веха	время	0.7
гей-люссак	закон	0.7
штанга	турник	0.7
жир	рыбий жир	0.7
оправдание	ложь	0.7
узоры	орнамент	0.7
малахов	плюс	0.7
тетива	верёвка	0.7
фехтование	спорт	0.7
мачете	джунгли	0.7
сугроб	санки	0.7
веер	жара	0.7
патлы	дреды	0.7
жадность	фраер	0.7
прерии	мустанг	0.7
пшёнка	цыплята	0.7
сандалии	рим	0.7
преобразование	изменение	0.7
разница	дельта	0.7
поручень	метро	0.7
плантация	конопля	0.7
жук	колорадо	0.7
славянство	язычество	0.7
монах	посох	0.7
бомбардировка	хиросима	0.7
победитель	кубок	0.7
презерватив	контрацептив	0.7
бензин	колонка	0.7
макбук	яблоко	0.7
формочки	выпечка	0.7
джинн	волшебство	0.7
парламент	палата	0.7
колбаса	сосиски	0.7
черпак	армия	0.7
свинина	ислам	0.7
коэффициент	множитель	0.7
кукушка	подкидыш	0.7
провода	птицы	0.7
дёрн	трава	0.7
терапевт	педиатр	0.7
аптека	запах	0.7
туфля	женщина	0.7
серпантин	горы	0.7
стиральный порошок	мыло	0.7
обвал	цена	0.7
грузило	удочка	0.7
развилка	камень	0.7
вонь	метро	0.7
шнурок	кеды	0.7
алоэ	цветок	0.7
цеце	африка	0.7
денди	джойстик	0.7
бега	побег	0.7
майонез	яйцо	0.7
разговор	чай	0.7
ртуть	шарик	0.7
явь	глаза	0.7
грива	шампунь	0.7
смерть	балахон	0.7
скука	зевок	0.7
растаман	джа	0.7
ловкость	рука	0.7
кровь	кино	0.7
плёнка	цифра	0.7
угол	сторона	0.7
сапог	ботинок	0.7
установка	пуск	0.7
африка	бармалей	0.7
экология	гринпис	0.7
лёд	полюс	0.7
газ	квартира	0.7
продолжительность	длина	0.7
секретер	стол	0.7
опыление	пчёлы	0.7
враг	государство	0.7
бидон	бочка	0.7
улыбка	стоматология	0.7
листопад	ноябрь	0.7
ножницы	сталь	0.7
узел	моряк	0.7
вата	сладость	0.7
орган	часть	0.7
тёлки	секс	0.7
развязка	конец	0.7
посёлок	дом	0.7
озеро	круг	0.7
шелковистость	волосы	0.7
акробатика	цирк	0.7
пекарь	колпак	0.7
дата	свадьба	0.7
авария	жертвы	0.7
пила	ужастик	0.7
паутина	ловушка	0.7
финка	финляндия	0.7
часть слова	корень	0.7
пешеход	человек	0.7
предложение	русский язык	0.7
квартирный вопрос	передача	0.7
максим горький	максим	0.7
хорёк	хомяк	0.7
эльф	гоблин	0.7
усердие	прилежание	0.7
выступ	скала	0.7
разработчик	программист	0.7
опёка	опекун	0.7
хвост	сессия	0.7
сабля	лезвие	0.7
корпускулы	дуализм	0.7
панорама	фотография	0.7
вены	сосуд	0.7
люди	вид	0.7
маршал	генералиссимус	0.7
бегун	спорт	0.7
орган	пол	0.7
сарай	лопата	0.7
жир	энергия	0.7
дрессировщик	лев	0.7
квартира	коробка	0.7
драка	хулиган	0.7
бобы	стручок	0.7
питер хиггс	коллайдер	0.7
протез	инвалид	0.7
градусник	мороз	0.7
нянька	ребёнок	0.7
новобранец	рядовой	0.7
мышца	рука	0.7
кротость	робость	0.7
чингисхан	иго	0.7
поступки	действие	0.7
общение	встреча	0.7
гайдар	егор	0.7
узбекистан	страна	0.7
пулемёт	стрельба	0.7
ген	геннадий	0.7
маршрут	газель	0.7
авраам	библия	0.7
обоняние	собака	0.7
свежесть	духи	0.7
тоска	душа	0.7
каракатица	море	0.7
траектория	падение	0.7
звезда	лоб	0.7
водка	прозрачность	0.7
налоги	деньги	0.7
энергия	буран	0.7
сияние	кинг	0.7
агата кристи	рок	0.7
чайка	машина	0.7
парта	ручка	0.7
класс	парты	0.7
кариес	врач	0.7
монолог	гамлет	0.7
кролик	секс	0.7
ночь	сверчок	0.7
наследственность	болезнь	0.7
кубики	квадрат	0.7
расчленёнка	кровь	0.7
манго	папайя	0.7
кнопка	стул	0.7
быдло	адидас	0.7
стирка	вода	0.7
духовые инструменты	труба	0.7
сандалии	лето	0.7
хиппи	любовь	0.7
затмение	очки	0.7
мечта	конфета	0.7
полотенце	баня	0.7
нямка	сладость	0.7
статуя	греция	0.7
геометрия	тетрадь	0.7
припев	хор	0.7
духовой инструмент	труба	0.7
барометр	погода	0.7
переплёт	ткань	0.7
письменность	перо	0.7
флюгер	петушок	0.7
кальций	менделеев	0.7
мастер	фломастер	0.7
фырчание	кот	0.7
война	хаос	0.7
барьер	прыжок	0.7
наташа	маша	0.7
ктулху	лавкрафт	0.7
медбрат	больница	0.7
кремль	стена	0.7
рассказ	литература	0.7
ленинград	группа	0.7
скалолаз	сильвестр сталлоне	0.7
японцы	китайцы	0.7
комплекс	упражнение	0.7
гарем	восток	0.7
самовар	шишки	0.7
похмелье	синдром	0.7
куры	утки	0.7
пушкин	кудряшки	0.7
скука	книга	0.7
кен кизи	кукушка	0.7
ввод	введение	0.7
зарисовка	скетч	0.7
слияние	луна	0.7
снежная королева	лёд	0.7
урок	познание	0.7
христианство	вероисповедание	0.7
потёмки	ночь	0.7
кролик	размножение	0.7
доступ	пропуск	0.7
омуль	рыба	0.7
история	кпсс	0.7
деньги	еда	0.7
тень	столб	0.7
рама	дверь	0.7
служба	опасность	0.7
выражение	математика	0.7
дороговизна	деньги	0.7
еврей	иерусалим	0.7
товарищи	партия	0.7
девушки	красота	0.7
кровосток	группа	0.7
угар	пьянь	0.7
наука	премия	0.7
слёзы	женщина	0.7
полушарие	планета	0.7
золотая рыбка	чешуя	0.7
шахид	взрыв	0.7
пелёнка	памперс	0.7
опасность	смелость	0.7
удаль	прыть	0.7
стейк	кровь	0.7
растение	подорожник	0.7
храм	господь	0.7
океан	акулы	0.7
революция	флаг	0.7
дробное	число	0.7
блат	взятка	0.7
весы	точность	0.7
полушарие	северное полушарие	0.7
кнут	розги	0.7
вишня	зимняя вишня	0.7
агата кристи	музыка	0.7
тополь	лето	0.7
прайс	прейскурант	0.7
юноша	мужчина	0.7
гусь	яблоки	0.7
хичкок	ужасы	0.7
азбука морзе	сигнал	0.7
звезда	эстрада	0.7
специальность	диплом	0.7
воспитанность	манеры	0.7
оружие	поражение	0.7
ералаш	дети	0.7
кино	реклама	0.7
правила	поведение	0.7
неандерталец	человек	0.7
числа	месяц	0.7
талант	музыка	0.7
мыши	мышеловка	0.7
сероводород	химия	0.7
пропись	линейка	0.7
аз	начало	0.7
новобранец	армия	0.7
плантация	работа	0.7
авторитет	криминал	0.7
батарея	батальон	0.7
сан	священник	0.7
тон	полутон	0.7
молочная железа	молоко	0.7
коммунизм	серп	0.7
курица	заграница	0.7
денежный знак	рубль	0.7
студенчество	общежитие	0.7
батальон	огонь	0.7
проезд	проездной	0.7
пауза	тишина	0.7
сожаление	раскаяние	0.7
гранж	гараж	0.7
параллель	пересечение	0.7
кастрюля	ручка	0.7
кантри	стиль	0.7
пчёлы	билайн	0.7
нить	повествование	0.7
оксид	углерод	0.7
усилитель	вкус	0.7
надежда	девушка	0.7
следствие	детектив	0.7
выпуск	журнал	0.7
солдаты	оружие	0.7
увеличение	грудь	0.7
внук	ребёнок	0.7
топаз	камень	0.7
лечебница	санаторий	0.7
минеральные воды	курорт	0.7
стрижка	лысина	0.7
дикобраз	иголки	0.7
туман	морось	0.7
разум	инопланетянин	0.7
актриса	весна	0.7
отрочество	толстой	0.7
хвост	длина	0.7
дрожь	земля	0.7
наемный убийца	ассасин	0.7
печкин	мультфильм	0.7
брат	два	0.7
чемпионат	кубок	0.7
стас	пьеха	0.7
селитра	бензин	0.7
кефир	кислота	0.7
гадость	горечь	0.7
муж	забота	0.7
доктор хаус	врач	0.7
нобелевская премия	динамит	0.7
мёд	сладкое	0.7
диссертация	доклад	0.7
счёт	счёты	0.7
вклад	дело	0.7
построение	строительство	0.7
сыр	басня	0.7
почки	цветы	0.7
коврик	дверь	0.7
пшено	куры	0.7
рабство	рим	0.7
член	часть	0.7
индульгенция	отпущение	0.7
состояние	стабильность	0.7
людмила зыкина	песня	0.7
знаток	умник	0.7
фрезеровщик	завод	0.7
мусор	сортировка	0.7
припев	мелодия	0.7
мойка	машина	0.7
роза	растение	0.7
судно	дерево	0.7
сгиб	лист	0.7
ринг	арена	0.7
вратарь	перчатки	0.7
мытьё	баня	0.7
рим	вечность	0.7
фильм	интерес	0.7
мама	слово	0.7
слава	часы	0.7
сгусток	тромб	0.7
манекены	одежда	0.7
наказание	плаха	0.7
света	девушка	0.7
инна	имя	0.7
анатомия	страсть	0.7
барометр	прибор	0.7
наемный убийца	киллер	0.7
царь	глава	0.7
третьяковка	картины	0.7
аристотель	учёный	0.7
центр	эпицентр	0.7
технология	техника	0.7
преломление	угол	0.7
мертвец	похороны	0.7
варвара	имя	0.7
бронза	статуя	0.7
красотка	джулия робертс	0.7
пшеница	мельница	0.7
девственность	целка	0.7
смола	жвачка	0.7
выдержка	фотоаппарат	0.7
голова	еда	0.7
египтяне	пирамида	0.7
салат	смесь	0.7
мтс	трактор	0.7
корона	символ	0.7
логика	метод	0.7
загон	забор	0.7
суть	дело	0.7
дурка	псих	0.7
содовая	сода	0.7
книги	макулатура	0.7
гарнитура	блютус	0.7
пытка	средневековье	0.7
жемчуг	сокровища	0.7
куб	кубатура	0.7
кино	зрелище	0.7
трюфель	шоколад	0.7
агентство	туризм	0.7
котопёс	мультик	0.7
узоры	стекло	0.7
пенсия	нищета	0.7
шахматы	гроссмейстер	0.7
сублимация	фрейд	0.7
канатоходец	акробат	0.7
онанизм	дрочка	0.7
отверстие	вагина	0.7
работа	вклад	0.7
пас	пропуск	0.7
дом	свет	0.7
покер	сукно	0.7
палец	нос	0.7
уксус	яблоко	0.7
наследник	трон	0.7
калий	элемент	0.7
дело	смелость	0.7
мышца	тело	0.7
энергия	ветер	0.7
битлз	англия	0.7
звери	волки	0.7
печать	краска	0.7
язык	страна	0.7
красная книга	животные	0.7
медузы	слизь	0.7
сознание	психология	0.7
персонал	люди	0.7
штамп	клише	0.7
труба	круг	0.7
этика	правила	0.7
мозг	еда	0.7
египет	страна	0.7
туловище	ноги	0.7
баллон	шар	0.7
америка	флаг	0.7
ласточки	весна	0.7
академия	полиция	0.7
пропасть	овраг	0.7
брак	порча	0.7
рожь	рожа	0.7
открытость	доброта	0.7
прогресс	цивилизация	0.7
ишак	горы	0.7
бабули	лавочка	0.7
змей	змей горыныч	0.7
газета	свинец	0.7
поцелуй	слюни	0.7
рояль	крышка	0.7
зрачок	чернота	0.7
хорёк	бобёр	0.7
внеземная цивилизация	космос	0.7
певица	сцена	0.7
асфальт	дыра	0.7
тротил	пластид	0.7
прилавок	касса	0.7
подкоп	побег	0.7
марка	штамп	0.7
кошки	шерсть	0.7
клубника	аллергия	0.7
яблоко	круг	0.7
выкройка	платье	0.7
температура	физика	0.7
дикарь	остров	0.7
гамлет	отелло	0.7
трагедия	фарс	0.7
выход	табличка	0.7
последовательность	прогрессия	0.7
брикет	мороженое	0.7
жажда	стакан	0.7
наркоз	смерть	0.7
мужчина	марс	0.7
улыбка	стоматолог	0.7
кокаин	наркоман	0.7
петрушка	шут	0.7
телевизор	зло	0.7
путник	котомка	0.7
ковёр	фотография	0.7
гидрокостюм	акваланг	0.7
труд	трудовик	0.7
платина	кольцо	0.7
будка	кость	0.7
красавец	принц	0.7
плач	вода	0.7
поражение	опыт	0.7
план работ	график	0.7
вольер	загон	0.7
секс	животное	0.7
анод	физика	0.7
нытьё	слёзы	0.7
баня	здоровье	0.7
цезарь	сыр	0.7
паровоз	транспорт	0.7
дед	пердун	0.7
скульптура	давид	0.7
выпускной	пьянка	0.7
гулянка	алкоголь	0.7
скверна	грязь	0.7
восход	небо	0.7
энгельс	коммунизм	0.7
барыга	наркотики	0.7
электрон	катод	0.7
кот	друг	0.7
метро	глуховский	0.7
пирамиды	гробница	0.7
франция	монмартр	0.7
раздумье	мысль	0.7
дактилология	пальцы	0.7
беременность	малыш	0.7
ванна	чистота	0.7
уменьшение	минус	0.7
скипетр	палка	0.7
диджей	жокей	0.7
металл	камень	0.7
глубина	акула	0.7
телевидение	ящик	0.7
огурцы	овощ	0.7
винил	ваниль	0.7
синус	тангенс	0.7
потолок	высота	0.7
дрожь	колени	0.7
индоевропейцы	раса	0.7
астрал	фильм	0.7
рига	столица	0.7
мудрец	будда	0.7
фашизм	италия	0.7
лобачевский	учёный	0.7
подвал	цоколь	0.7
шитьё	вышивка	0.7
карлик	тирион ланнистер	0.7
противоположность	магнит	0.7
выдумки	фантазия	0.7
магнитофон	музыка	0.7
смех	живот	0.7
чикса	девушка	0.7
слиток	сейф	0.7
воробьёвы горы	москва	0.7
факел	пещера	0.7
купе	дорога	0.7
эфирное масло	аромат	0.7
насморк	таблетки	0.7
восход	космос	0.7
кафтан	пиджак	0.7
осадок	реакция	0.7
инструментарий	набор	0.7
окна	свет	0.7
овца	кудряшки	0.7
макдоналдс	бургер	0.7
михаил саакашвили	галстук	0.7
вовочка	президент	0.7
ваком	планшет	0.7
евклид	философия	0.7
взгляд	очки	0.7
коммунисты	ленин	0.7
ввод	клавиша	0.7
черномор	богатыри	0.7
выходной	сон	0.7
леший	русалка	0.7
лошади	стадо	0.7
башорг	сайт	0.7
синдром	симптом	0.7
труд	коммунизм	0.7
пуф	мягкость	0.7
фломастер	яркость	0.7
мачеха	сказка	0.7
первое сентября	осень	0.7
аборт	ребёнок	0.7
папирус	фараон	0.7
звёзды	даль	0.7
египет	курорт	0.7
моль	шерсть	0.7
интеллект	уровень	0.7
куб	конус	0.7
яблоня	сок	0.7
маракуйя	экзотика	0.7
постройка	кирпич	0.7
сутенёр	проститутка	0.7
хрящ	ухо	0.7
вилка	мясо	0.7
горесть	печаль	0.7
католицизм	папа	0.7
красноречивость	оратор	0.7
молоток	ручка	0.7
кров	ночлег	0.7
кобыла	поле	0.7
раскладка	язык	0.7
телеканал	передача	0.7
лунатик	ночь	0.7
тяжесть	слон	0.7
уроки	жизнь	0.7
мент	коп	0.7
радость	визг	0.7
красота	свет	0.7
ариадна	имя	0.7
вектор	математика	0.7
ложки	еда	0.7
фильм	ноутбук	0.7
бог	святой дух	0.7
тупость	невежество	0.7
любовь	всё	0.7
дорога	конец	0.7
воля	железо	0.7
субботник	весна	0.7
обои	цветы	0.7
микрофон	усилитель	0.7
порнография	секс	0.7
привязанность	привычка	0.7
валентинка	открытка	0.7
проректор	декан	0.7
ладан	запах	0.7
привкус	послевкусие	0.7
обломки	осколки	0.7
палитра	фотошоп	0.7
декарт	рене	0.7
паста	болоньезе	0.7
строение	стройка	0.7
секонд-хенд	дешевизна	0.7
первоклассница	девочка	0.7
селезень	птица	0.7
пиво	гадость	0.7
радиация	опасность	0.7
радость	мороженое	0.7
страна	патриот	0.7
контрразведчик	шпион	0.7
оповещение	повестка	0.7
пластырь	скотч	0.7
фирма	ооо	0.7
углубление	дыра	0.7
грубость	наглость	0.7
выдох	выход	0.7
будущее	ожидание	0.7
фотон	физика	0.7
няня	арина	0.7
бревно	река	0.7
правила	нарушения	0.7
подражание	имитация	0.7
коса	луг	0.7
поэт	слово	0.7
неандерталец	обезьяна	0.7
бум	удар	0.7
медведи	мёд	0.7
метеорит	взрыв	0.7
племянник	кузен	0.7
отражение	душа	0.7
грация	колготки	0.7
макрель	рыба	0.7
грачи	птица	0.7
пряжка	бляха	0.7
гадание	кофейная гуща	0.7
памятник	история	0.7
победа	авто	0.7
блёстки	мишура	0.7
принцесса нури	индия	0.7
будильник	кнопка	0.7
тьма	свеча	0.7
выплеск	всплеск	0.7
беларусь	зубр	0.7
рафинад	кусок	0.7
шоколад	горечь	0.7
крыша	бандит	0.7
надпись на память	автограф	0.7
пылесос	мешок	0.7
официант	заказ	0.7
браузер	компьютер	0.7
изобретение	прогресс	0.7
строфа	дрофа	0.7
засада	окоп	0.7
литература	школа	0.7
финал	футбол	0.7
миропонимание	философия	0.7
ноты	грамота	0.7
ветка	дуб	0.7
косяк	дым	0.7
йод	галоген	0.7
весёлый роджер	кролик	0.7
берег	склон	0.7
заметка	напоминание	0.7
руководитель	отдел	0.7
брак	поломка	0.7
макс	имя	0.7
справка	врач	0.7
насморк	врач	0.7
подушка	тепло	0.7
жест	взмах	0.7
кружение	вихрь	0.7
вклад	проценты	0.7
день победы	порох	0.7
киргиз	национальность	0.7
зёрна	пшеница	0.7
зерно	истина	0.7
пельмень	мясо	0.7
бездна	темнота	0.7
дрянь	мусор	0.7
выход	пожар	0.7
десна	кровь	0.7
растворитель	запах	0.7
рок-н-ролл	жанр	0.7
тантра	медитация	0.7
бельгия	страна	0.7
суть	главное	0.7
серость	осень	0.7
разногласия	спор	0.7
времяпрепровождение	отдых	0.7
талант	развитие	0.7
тряска	поезд	0.7
мандарины	апельсины	0.7
иглоукалывание	акупунктура	0.7
общение	знакомство	0.7
обувь	мода	0.7
поролон	диван	0.7
платочек	насморк	0.7
овен	козерог	0.7
мытьё	катание	0.7
гости	угощение	0.7
тайна	приключение	0.7
здоровье	энергия	0.7
смерть	трансформация	0.7
дичь	сеня	0.7
чёрная одежда	траур	0.7
дуся	имя	0.7
фтор	элемент	0.7
камикадзе	япония	0.7
стамеска	инструмент	0.7
шлем	безопасность	0.7
знакомство	родители	0.7
звезда	счастье	0.7
памперс	моча	0.7
парламент	закон	0.7
милиция	защита	0.7
бах	шопен	0.7
политикан	депутат	0.7
иуда	христос	0.7
искристость	шампанское	0.7
халат	дом	0.7
роль	жизнь	0.7
громкоговоритель	оратор	0.7
группа захвата	омон	0.7
тоннель	гора	0.7
причастие	церковь	0.7
исаак	еврей	0.7
перенос	дефис	0.7
хрипота	простуда	0.7
встреча	рандеву	0.7
штирлиц	весна	0.7
шварценеггер	калифорния	0.7
шприц	штирлиц	0.7
рацион	моцион	0.7
венеролог	врач	0.7
жена	кухня	0.7
страх	пауки	0.7
античность	искусство	0.7
кларнет	карл	0.7
имя	судьба	0.7
валенок	зима	0.7
общение	информация	0.7
ссадина	заноза	0.7
уют	гнездо	0.7
розы	красота	0.7
бабушка	забота	0.7
руководитель	проект	0.7
уголовник	зек	0.7
мир	оон	0.7
кирка	гном	0.7
острое	перец	0.7
роща	грибы	0.7
книга	опыт	0.7
зависание	компьютер	0.7
подъёмный кран	крановщик	0.7
чары	маг	0.7
железяка	ржавчина	0.7
рога	вешалка	0.7
зрение	дар	0.7
развлечение	удовольствие	0.7
мода	париж	0.7
средство	передвижение	0.7
глазница	яблоко	0.7
деверь	зять	0.7
переработка	экология	0.7
приём	радио	0.7
дождь	стук	0.7
интернет	время	0.7
рассказ	чехов	0.7
станция	смотритель	0.7
гастрит	боль	0.7
гранат	красный цвет	0.7
волна	чайка	0.7
ассоль	грей	0.7
восход	мотоцикл	0.7
тур	бык	0.7
герань	запах	0.7
приближение	отдаление	0.7
пружинка	механизм	0.7
провинция	франция	0.7
ёж	клубок	0.7
быль	басня	0.7
шимпанзе	зоопарк	0.7
селёдка	масло	0.7
затухание	свеча	0.7
неприятель	война	0.7
сознание	фрейд	0.7
пески	время	0.7
бензин	октан	0.7
кондуктор	компостер	0.7
нововведение	обновление	0.7
религия	конфессия	0.7
наличные	кошелёк	0.7
тяжелый рок	музыка	0.7
рэмбо	фильм	0.7
импульс	физика	0.7
смс	текст	0.7
контрабас	инструмент	0.7
глухарь	сериал	0.7
эйфелева башня	железо	0.7
серпантин	праздник	0.7
тупица	дурак	0.7
женщина	губы	0.7
праздник	пьянка	0.7
укол	раствор	0.7
домино	точки	0.7
